# Region      : all 
# Cells       : 3143
# Volume      : 4.102922e-06
# Time        	volAverage(T)
1135          	5.083653e+02
1136          	5.083652e+02
1137          	5.083651e+02
1138          	5.083649e+02
1139          	5.083648e+02
1140          	5.083647e+02
1141          	5.083645e+02
1142          	5.083644e+02
1143          	5.083643e+02
1144          	5.083642e+02
1145          	5.083641e+02
1146          	5.083640e+02
1147          	5.083639e+02
1148          	5.083637e+02
1149          	5.083636e+02
1150          	5.083635e+02
1151          	5.083635e+02
1152          	5.083634e+02
1153          	5.083633e+02
1154          	5.083632e+02
1155          	5.083631e+02
1156          	5.083630e+02
1157          	5.083630e+02
1158          	5.083629e+02
1159          	5.083628e+02
1160          	5.083628e+02
1161          	5.083627e+02
1162          	5.083627e+02
1163          	5.083626e+02
1164          	5.083626e+02
1165          	5.083625e+02
1166          	5.083625e+02
1167          	5.083625e+02
1168          	5.083624e+02
1169          	5.083624e+02
1170          	5.083624e+02
1171          	5.083624e+02
1172          	5.083624e+02
1173          	5.083624e+02
1174          	5.083625e+02
1175          	5.083626e+02
1176          	5.083626e+02
1177          	5.083626e+02
1178          	5.083627e+02
1179          	5.083627e+02
1180          	5.083628e+02
1181          	5.083628e+02
1182          	5.083629e+02
1183          	5.083630e+02
1184          	5.083631e+02
1185          	5.083632e+02
1186          	5.083632e+02
1187          	5.083633e+02
1188          	5.083634e+02
1189          	5.083636e+02
1190          	5.083637e+02
1191          	5.083638e+02
1192          	5.083639e+02
1193          	5.083640e+02
1194          	5.083642e+02
1195          	5.083643e+02
1196          	5.083644e+02
1197          	5.083646e+02
1198          	5.083647e+02
1199          	5.083649e+02
1200          	5.083650e+02
1201          	5.083652e+02
1202          	5.083654e+02
1203          	5.083655e+02
1204          	5.083657e+02
1205          	5.083659e+02
1206          	5.083661e+02
1207          	5.083662e+02
1208          	5.083664e+02
1209          	5.083666e+02
1210          	5.083668e+02
1211          	5.083670e+02
1212          	5.083672e+02
1213          	5.083674e+02
1214          	5.083676e+02
1215          	5.083678e+02
1216          	5.083680e+02
1217          	5.083682e+02
1218          	5.083684e+02
1219          	5.083686e+02
1220          	5.083688e+02
1221          	5.083690e+02
1222          	5.083692e+02
1223          	5.083694e+02
1224          	5.083695e+02
1225          	5.083697e+02
1226          	5.083699e+02
1227          	5.083701e+02
1228          	5.083703e+02
1229          	5.083705e+02
