# Region      : all 
# Cells       : 651
# Volume      : 1.000000e-06
# Time        	volAverage(T)
769           	6.352401e+02
770           	6.352486e+02
771           	6.352570e+02
772           	6.352654e+02
773           	6.352737e+02
774           	6.352820e+02
775           	6.352902e+02
776           	6.352984e+02
777           	6.353064e+02
778           	6.353145e+02
779           	6.353224e+02
780           	6.353303e+02
781           	6.353382e+02
782           	6.353460e+02
783           	6.353537e+02
784           	6.353614e+02
785           	6.353690e+02
786           	6.353766e+02
787           	6.353841e+02
788           	6.353915e+02
789           	6.353989e+02
790           	6.354063e+02
791           	6.354135e+02
792           	6.354208e+02
793           	6.354280e+02
794           	6.354351e+02
795           	6.354422e+02
796           	6.354492e+02
797           	6.354562e+02
798           	6.354631e+02
799           	6.354699e+02
800           	6.354768e+02
801           	6.354835e+02
802           	6.354902e+02
803           	6.354969e+02
804           	6.355035e+02
805           	6.355101e+02
806           	6.355166e+02
807           	6.355231e+02
808           	6.355295e+02
809           	6.355359e+02
810           	6.355422e+02
811           	6.355485e+02
812           	6.355547e+02
813           	6.355609e+02
814           	6.355671e+02
815           	6.355732e+02
816           	6.355792e+02
817           	6.355852e+02
818           	6.355912e+02
819           	6.355971e+02
820           	6.356030e+02
821           	6.356088e+02
822           	6.356146e+02
823           	6.356204e+02
824           	6.356261e+02
825           	6.356318e+02
826           	6.356374e+02
827           	6.356430e+02
828           	6.356485e+02
829           	6.356540e+02
830           	6.356595e+02
831           	6.356649e+02
832           	6.356703e+02
833           	6.356756e+02
834           	6.356809e+02
835           	6.356861e+02
836           	6.356914e+02
837           	6.356966e+02
838           	6.357017e+02
839           	6.357068e+02
840           	6.357119e+02
841           	6.357169e+02
842           	6.357219e+02
843           	6.357269e+02
844           	6.357318e+02
845           	6.357367e+02
846           	6.357415e+02
847           	6.357463e+02
848           	6.357511e+02
849           	6.357558e+02
850           	6.357605e+02
851           	6.357652e+02
852           	6.357699e+02
853           	6.357745e+02
854           	6.357790e+02
855           	6.357836e+02
856           	6.357881e+02
857           	6.357925e+02
858           	6.357970e+02
859           	6.358014e+02
860           	6.358057e+02
861           	6.358101e+02
862           	6.358144e+02
863           	6.358187e+02
864           	6.358229e+02
865           	6.358271e+02
866           	6.358313e+02
867           	6.358355e+02
868           	6.358396e+02
869           	6.358437e+02
870           	6.358477e+02
871           	6.358517e+02
872           	6.358557e+02
873           	6.358597e+02
